sample pop cont Fped Fas Fhom Funi.un Funi.we FROHs.BCFTools.100KB FROHs.PLINK.100KB FROHs.BCFTools.1MB FROHs.PLINK.1MB
6538 NA NA 0.0105528831481934 0.00854816224966987 0.00850639402638709 0.000483529364273834 0.00374138734064669 0.071358025 0.078737 0.01812433 0.01821115
6539 NA NA 0.0254378318786621 0.0336800857342651 0.0336393762772801 0.0115049616973496 0.0268210486978058 0.09098105 0.1004765 0.033045835 0.03346855
6540 NA NA 0.0254378318786621 0.009591086199942 0.0095493619133169 -0.00345438216309511 -0.00392028704734807 0.06434255 0.0724065 0.01459258 0.0146345
6541 NA NA 0.00606679916381836 0.00182003091194122 0.00177797924363288 -0.0068201365068624 -0.0132833944822467 0.06414435 0.072191 0.00730734 0.0073083
6542 NA NA 0.00606679916381836 -0.0196616587467024 -0.0197046154030058 -0.0112679097958337 -0.019518328933779 0.047168735 0.0533575 0 0
6543 NA NA 0.022534191608429 -0.0135948938164648 -0.013637594890012 -0.00981269774823875 -0.021496294051529 0.04608044 0.050733 0 0
6544 NA NA 0.022534191608429 -0.0182626144231679 -0.0183055121400513 -0.0139001023291414 -0.0322055311695547 0.04238286 0.050603 0 0
6545 NA NA 0.0116435289382935 0.00941302601330896 0.00937129422530447 0.000746117318844965 0.000359251152005276 0.08395009 0.0904625 0.02328454 0.02341475
6546 NA NA 0.00684952735900879 0.0144241484085179 0.0143826277307963 0.000802092407785962 0.00559412181486843 0.078671655 0.0850135 0.017429475 0.01750855
6547 NA NA 0.00684952735900879 0.0159249414101292 0.0158834839583294 0.000225079854553671 0.00254066566474672 0.078548305 0.0844735 0.02303798 0.0231951
6548 NA NA 0.00800323486328125 0.00095516714830213 0.000913079044715492 0.000625014292212029 0.00760700798002672 0.071278585 0.079709 0.00582932 0.01086615
6549 NA NA 0.00887486338615417 0.0313653033080521 0.0313244963331188 0.00631274207591774 0.0199136467468368 0.078322485 0.089761 0.02779356 0.0278508
6550 NA NA 0.00756740570068359 0.0130632598392605 0.0130216818295587 0.00980636160964733 0.0130793221383106 0.07661925 0.0828255 0.02579443 0.02584135
6551 NA NA 0.00736093521118164 0.0230219117058787 0.0229807532376808 0.0091485144786402 0.0130378399276484 0.062198605 0.0725355 0.01203093 0.01227705
6552 NA NA 0.00807905197143555 0.00220158845472421 0.00215955286080227 -0.00509976245845461 -0.00859657562062218 0.063411635 0.0714055 0.016521665 0.0162198
6553 NA NA 0.00807905197143555 -0.0132006176889215 -0.0132433021522702 -0.00609699965438078 -0.0138544898227107 0.044492975 0.053067 0 0
6554 NA NA 0.00807905197143555 -0.0187459206440258 -0.0187888387217994 -0.0131297887659203 -0.0275792518658036 0.04476156 0.053541 0 0
6555 NA NA 0.00807905197143555 -0.0024661321519789 -0.00250836438923696 -0.00654480171237965 -0.0113230328236383 0.05679962 0.0681425 0.005466125 0.0056327
6556 NA NA 0.00424098968505859 -0.02123876325687 -0.0212817863539729 -0.0141622908205406 -0.025611906637723 0.03822437 0.04323535 0 0
6557 NA NA 0.01051926612854 -0.011737980441591 -0.011780603286454 -0.00462399155382546 -0.0093362835765766 0.058904645 0.0689855 0.00976176 0.0097905
6558 NA NA 0.0164074897766113 -0.0177920267870702 -0.0178349046788757 -0.0131280242262492 -0.0301842171469961 0.05037197 0.056038 0 0
6559 NA NA 0.0164074897766113 -0.0148031593686078 -0.014845911344382 -0.0115010412155705 -0.0228949983752774 0.05193148 0.057437 0.01206109 0.0119402
6560 NA NA 0.00778043270111084 -0.017397750659527 -0.0174406119411339 -0.0128333658307819 -0.0271590835471458 0.049000445 0.0584845 0.00927896 0.00930195
6561 NA NA 0.0142580568790436 -0.00710841558916511 -0.00715084339813177 -0.0075007335668843 -0.0143060858040172 0.06460376 0.070303 0 0
6562 NA NA 0.0142580568790436 -0.00452654288300259 -0.00456886192195194 -0.00914748063079476 -0.014624190753527 0.053486765 0.057781 0 0
6563 NA NA 0.0206025838851929 0.0212794655938402 0.0212382337192737 0.00416331886325305 0.012516597054399 0.08190815 0.0897375 0.01773072 0.01779845
6564 NA NA 0.0206025838851929 0.0276896323125818 0.02764867048772 0.00699436683543013 0.0157268853799238 0.091618295 0.100359 0.020744845 0.02077165
6565 NA NA 0.0206025838851929 0.0195497380665602 0.0195084333214389 0.000964397496902009 0.0059383050149445 0.08142127 0.090646 0.02065874 0.02039665
6566 NA NA 0.0116747617721558 -0.00137233386267112 -0.00141452002001796 -0.00809179708337235 -0.0155766122408508 0.057080785 0.0616855 0 0
6567 NA NA 0.012855052947998 -0.0178047453718287 -0.017847623799448 -0.00491956673719118 -0.0146808102536929 0.05996498 0.0656365 0.007283195 0.00731175
6568 NA NA 0.0184445381164551 -0.0115217645006808 -0.0115643782367247 -0.0124607953338062 -0.0266135021822745 0.051064725 0.057526 0 0
6569 NA NA 0.0116147994995117 -0.0162912337854589 -0.0163340484513426 -0.0123311101857599 -0.0233174579276646 0.055936435 0.0710855 0 0
6570 NA NA 0.0116147994995117 -0.0211115774092744 -0.0211545951482497 -0.0111086928271231 -0.0268181569283434 0.04699138 0.0559365 0.005961525 0.0059641
6571 NA NA 0.0116147994995117 -0.0245328767095573 -0.0245760385822023 -0.0116774363108678 -0.0257771773373501 0.04759213 0.0553035 0 0
6572 NA NA 0.0116147994995117 -0.0254358962274754 -0.0254790961428366 -0.0125778575174799 -0.0275148253173763 0.05069234 0.0632335 0 0
6573 NA NA 0.0184895992279053 -0.00671413946162184 -0.00675655066038994 -0.000499837945355419 -0.0105688958552735 0.0632654 0.0692855 0.025886 0.02601675
6574 NA NA 0.00805884599685669 -0.0105424334742046 -0.0105850059526567 -0.0101942173684728 -0.0166793751413601 0.05049356 0.0571575 0 0
6575 NA NA 0.0240035355091095 0.0124146120165317 0.0123730066803707 -0.00290772080872809 -0.0072176614548726 0.071999475 0.0817865 0.022493695 0.02261545
6576 NA NA 0.0234081745147705 0.00103147865685836 0.000989393768149438 -0.00337133786191474 -0.00441967039880208 0.06655904 0.0769675 0.01612898 0.01626135
6577 NA NA 0.0110968351364136 0.0181125379887466 0.0180711726967674 0.00359529258348006 0.0127326194344781 0.084635115 0.093346 0.01227011 0.0122801
6578 NA NA 0.00816965103149414 0.00267217609082187 0.00263016032197794 -0.000251729073994963 0.00342672777518993 0.07602825 0.082087 0.02642797 0.02656255
6579 NA NA 0.0474276542663574 0.0223351081288708 0.0222939207267757 0.011194909869288 0.013309460992866 0.08407561 0.094025 0.025692985 0.02579575
6580 NA NA 0.00521659851074219 0.00679299755287109 0.00675115538740778 -0.000666227091145719 0.00519592928638429 0.069262145 0.07686 0 0
6581 NA NA 0.013009250164032 -0.00690491823301333 -0.0069473374689748 -0.0105763405359045 -0.0179636351136993 0.051254205 0.061047 0.008211155 0.00824605
6582 NA NA 0.257971286773682 0.364935625793112 0.364908871583205 0.19677674440237 0.346868643338752 0.39770959 0.40374 0.366226705 0.366697
6583 NA NA 0.257971286773682 0.373329891734323 0.373303491160932 0.213583260549775 0.359231788537397 0.41599179 0.423596 0.374539325 0.3798115
6584 NA NA 0.257971286773682 0.215136134496776 0.215103069482487 0.112991811649088 0.199320676075765 0.253292235 0.261998 0.21472932 0.215196
6585 NA NA 0.00832939147949219 0.0102397340226727 0.0101980370625049 -0.00221028143470816 0.00546158119706292 0.057692655 0.068924 0.009018805 0.00907265
6586 NA NA 0.00832939147949219 0.005928133789232 0.0058862551884904 -0.00573561192171453 -0.00584164973185006 0.061914455 0.069797 0.005734685 0.00577115
6587 NA NA 0.00832939147949219 0.018990120337146 0.0189487920162571 -0.00192790758226554 0.00739638407941891 0.054528415 0.0670255 0 0
6588 NA NA 0.00832939147949219 0.00330810532879228 0.0032661163505936 -0.00158483708354751 0.00325317748701179 0.05638121 0.063654 0 0
6589 NA NA 0.0141763687133789 0.00138759903012076 0.00134552914417418 0.00367113458105511 0.00347026334941321 0.055820565 0.067569 0.0217473 0.02180455
6590 NA NA 0.0311628580093384 0.0338072715818588 0.0337665674830032 0.0101186050127837 0.0190243387219436 0.093942695 0.105632 0.036085785 0.03559095
6591 NA NA 0.0311628580093384 0.0226403541630957 0.0225991796205113 0.00400022130658998 0.00780770320114046 0.08021921 0.0910785 0.025092555 0.0251703
6592 NA NA 0.00440359115600586 -0.00358536761080727 -0.00362764699960061 -0.00108148603637752 1.02998817381523e-05 0.065940605 0.076136 0.00670546 0.00677025
6593 NA NA 0.0739400386810303 0.0255783472425206 0.0255372964727159 0.00760003991416679 0.0174784247644462 0.088942725 0.097729 0.02362121 0.02373555
6594 NA NA 0.0110931396484375 -0.00927057499826377 -0.00931309389542512 -0.00942233853867959 -0.0170959060731384 0.047720825 0.056145 0 0
6595 NA NA 0.0192468464374542 -0.00564577834183095 -0.00568814453231559 -0.00856090316436456 -0.0171485745818081 0.051583385 0.058597 0.009458825 0.00910975
6596 NA NA 0.0385422706604004 0.0257945631834309 0.0257535215224453 0.0125563452542208 0.0247167947876172 0.09825186 0.108039 0.0468284 0.0470142
6597 NA NA 0.00372374057769775 -0.0121322565691306 -0.0121748960241959 -0.00562540766480844 -0.0129988878940071 0.061916505 0.0678635 0.011700865 0.01176325
6598 NA NA 0.0859420299530029 0.102742000977865 0.102704200984946 0.0607786343867463 0.104953428756197 0.166800615 0.1717705 0.104340725 0.104633
6599 NA NA 0.00415802001953125 -0.00919426348970754 -0.00923677917199117 -0.00814970257983336 -0.0125815590838166 0.053930275 0.064953 0 0
6600 NA NA 0.00415802001953125 -0.0101481573466632 -0.0101907132149148 -0.0125033020295165 -0.0226640349752505 0.04851745 0.060009 0 0
6601 NA NA 0.00985324382781982 0.0384877107733222 0.0384472038536149 0.0166621492006852 0.0316300677583472 0.09063175 0.1017125 0.036402525 0.0365389
6602 NA NA 0.00515365600585938 0.00480889833040363 0.00476697257812675 0.00248566971864908 0.00511530196613106 0.0639062 0.0711725 0.01364003 0.01369185
6603 NA NA 0.00898319482803345 -0.0252959917951214 -0.025339185816541 -0.0129899472898495 -0.0234309081311056 0.052100235 0.056108 0 0
6604 NA NA 0.00898319482803345 -0.0258301723550169 -0.0258733888805782 -0.0121055745268491 -0.0282526740459609 0.045532135 0.051348 0.006002665 0.00601925
6605 NA NA 0.0133119821548462 0.00240508581087415 0.00236305878995935 -0.00353521737026155 -0.00329940857402334 0.06342607 0.0742065 0.00987931 0.00993255
6606 NA NA 0.00924396514892578 -0.0043103269420942 -0.00435263687222265 -0.00359822460921492 -0.0037088578015514 0.06582791 0.075683 0.01416628 0.01419165
6607 NA NA 0.00924396514892578 0.0355369991091388 0.035496367880838 0.0107689258379503 0.0314081519581773 0.090126995 0.095875 0.03684805 0.03709495
6608 NA NA 0.010038711130619 -0.00345818176321355 -0.00350045579387759 -0.00520269785148729 -0.00676152994013163 0.05355954 0.063023 0.009148445 0.00922485
6609 NA NA 0.010038711130619 -0.0091688263201888 -0.00921134093084652 -0.00426892506069498 -0.00995336786071351 0.05537201 0.064734 0.00698776 0.00704525
6610 NA NA 0.010038711130619 0.0055974505854865 0.00555555805361019 -0.00125603456383407 0.00145375686429331 0.071164345 0.081754 0.019184625 0.01928875
6611 NA NA 0.00673101842403412 -0.00419585967925893 -0.00423816478707173 -0.011231469294961 -0.0203050242481039 0.060814085 0.0680745 0 0.00505825
6612 NA NA 0.00673101842403412 -0.0145996620124579 -0.0146424054152248 -0.0117360442511807 -0.0225313919559376 0.052038525 0.06191 0 0
6613 NA NA 0.00345134735107422 0.00914593573336124 0.00910419269328588 -0.000212471240183229 0.000280009452149849 0.078266895 0.0857185 0.01574884 0.01585485
6614 NA NA 0.0511168539524078 0.0534574850351474 0.0534176087672288 0.0211090160714916 0.0407372226253518 0.114060675 0.1239895 0.04955927 0.0496224
6615 NA NA 0.0126733779907227 0.0225894798240582 0.0225483031382221 0.00308100640598471 0.0120958260602025 0.083906205 0.096726 0.03204643 0.0321602
6616 NA NA 0.00517386198043823 -0.0130988690108465 -0.0131415491876918 -0.00774178802565745 -0.00714829190034566 0.04885423 0.06103 0 0
6617 NA NA 0.0245749950408936 0.0515369787364778 0.0514970215608093 0.0126072347584679 0.0279464775319818 0.0899967 0.104803 0.040181435 0.04031795
6618 NA NA 0.0287185907363892 0.0193080849561312 0.019266770030565 -0.00128622303520952 0.00426280834985178 0.064964215 0.0731645 0.02160255 0.0216514
6619 NA NA 0.0142688751220703 0.00951477469138393 0.00947304718988295 -0.00632075356494479 -0.0179298906169444 0.070392485 0.080204 0.01818451 0.0233276
6620 NA NA 0.0142688751220703 0.0123128633384567 0.0122712537157922 -0.00694100759351627 -0.0130163313507934 0.061066215 0.0711355 0.00785347 0.00788165
6621 NA NA 0.0395772457122803 0.0314161776470896 0.0313753728154081 0.00984519167658875 0.0196671577849238 0.097388155 0.1042455 0.039728635 0.0399138
6622 NA NA 0.0395772457122803 0.0117278084395238 0.0116861741694657 0.0111077796095661 0.00425421515668418 0.08567361 0.0908395 0.020484375 0.020299
6623 NA NA 0.0395772457122803 0.0484082068856632 0.0483681179000199 0.029565685060834 0.0377490826367534 0.09648018 0.1059855 0.04436615 0.04454245
6624 NA NA 0.00863552093505859 0.0049106470084786 0.00486872554270523 0.00644353468702997 0.00840908165407083 0.069044675 0.074669 0.02807268 0.02815385
6625 NA NA 0.0137465298175812 0.0213684956871549 0.0213272675632799 0.00697743862387503 0.0112397323909266 0.079652285 0.085966 0.02244231 0.02248475
6626 NA NA 0.0137465298175812 0.00587725945019451 0.0058353787062011 -0.00019456267953695 -0.00916982032606053 0.068525345 0.0713405 0.007992255 0.0080091
6627 NA NA 0.0489519834518433 0.0657817936670179 0.0657424366018012 0.0209034406623028 0.0482593696260217 0.11946354 0.1334225 0.055870535 0.0561025
6628 NA NA 0.0489519834518433 0.0393017001979256 0.039261227570243 0.00992177655386865 0.0266701462096941 0.08951827 0.102047 0.01919662 0.01925
6629 NA NA 0.012550562620163 -0.0161004550140674 -0.0161432616427579 -0.0136463288138321 -0.0298564021878779 0.049647695 0.0565485 0 0
6630 NA NA 0.012550562620163 -0.0199033118571314 -0.0199462786938798 -0.012512187805045 -0.0290915205280065 0.04471543 0.05349 0.005866455 0.00588875
6631 NA NA 0.0335192680358887 0.0288978978647267 0.0288569869420899 0.0266556719992257 0.0350286767228187 0.101612735 0.107485 0.06029528 0.0606455
6632 NA NA 0.0335192680358887 -0.0107713679998751 -0.0108139501229583 -0.00095671413005213 -0.00760070069361753 0.067718525 0.074043 0.016607585 0.0166985
6633 NA NA 0.0335192680358887 0.00285023627745491 0.00280822800999037 0.00706984733695791 0.00548026947217421 0.069928 0.078068 0.023387885 0.02348045
6634 NA NA 0.00590860843658447 -0.0142181044696749 -0.0142608317980555 -0.0108681953546074 -0.0179544435117225 0.04442341 0.0532005 0 0
6635 NA NA 0.00590860843658447 0.00664037453575863 0.00659852594054 -0.00334651978266925 0.00322022020184551 0.058582565 0.0669365 0.005841555 0.0058738
6636 NA NA 0.0153892636299133 0.0330823122505737 0.0330415776103813 0.0124629770922019 0.0297428389096649 0.087306515 0.0935315 0.02398793 0.0241129
6637 NA NA 0.00892484188079834 0.0124400491860486 0.0123984449215153 0.0103397047041414 0.0188055301675157 0.084331925 0.0965845 0.024099285 0.02413095
6638 NA NA 0.0061739981174469 -0.00205913743967902 -0.00210135253092303 -0.00550195922075166 -0.00910737887352261 0.06055944 0.068871 0 0
6639 NA NA 0.0254735946655273 0.0254130056406479 0.0253719479052759 0.00889422999065837 0.0193489365670357 0.081419945 0.0902235 0.03438716 0.03439065
6640 NA NA 0.046989917755127 0.051994847787817 0.0519549099014126 0.0183104179143492 0.0397516539834 0.10313189 0.113688 0.050882125 0.051034
6641 NA NA 0.0380927324295044 -0.00628170757980137 -0.00632410056093136 -0.00637014809858935 -0.00896141939151048 0.06350623 0.0699525 0.00664946 0.006671
6642 NA NA 0.0380927324295044 -0.0122340052472056 -0.0122766489887745 -0.006872907562859 -0.0184052256143811 0.06502533 0.068539 0.01437941 0.01439255
6643 NA NA 0.0380927324295044 -0.0143834460715476 -0.0144261803654955 -0.00314656902880782 -0.0101404650149826 0.063869055 0.0718855 0.0144852 0.014592
6644 NA NA 0.0380927324295044 0.0127580138050338 0.0127164229358231 0.0063131880662047 0.0100354245289008 0.09320451 0.0979565 0.035496305 0.0355491
6645 NA NA 0.0121232867240906 -0.0106060263980024 -0.0106486015555181 -0.00558152024607315 -0.0118237111274887 0.05433753 0.062867 0.005291025 0.00531105
6646 NA NA 0.0121232867240906 -0.00184292149876878 -0.00188512748119352 -0.00347226911937359 -0.00396328608033957 0.057152755 0.0671625 0 0
6647 NA NA 0.0121232867240906 0.00259586458226564 0.0025538455985441 8.23998209779974e-05 -0.00260174710370458 0.07320899 0.0842295 0.011203435 0.01031365
6648 NA NA 0.0215024948120117 -0.007515410301465 -0.0075578552564457 0.0012060641727981 -0.00449296427776592 0.05399382 0.062462 0 0
6649 NA NA 0.0101824402809143 -0.0135058637231464 -0.0135485610460058 -0.00628443670441418 -0.0121071681002768 0.056042875 0.059075 0.00502481 0.00504725
6650 NA NA 0.00744369626045227 0.0168788352670848 0.0168374180012529 0.00147755245436701 0.00371997689212879 0.068133495 0.077408 0.00934806 0.00934805
6651 NA NA 0.00633406639099121 -0.0425423927288824 -0.0425863133125992 -0.0185922145062058 -0.0407286891728378 0.04154449 0.0469477 0 0
6652 NA NA 0.0103778094053268 0.00988361364940847 0.00984190168648014 0.00287719285295404 0.0103194703103568 0.071621385 0.0791375 0.017046845 0.01719805
6653 NA NA 0.0103778094053268 0.00529220455126158 0.00525029915987463 0.000869335562853736 0.0020959497847227 0.07358666 0.084603 0.01441455 0.0145697
6654 NA NA 0.0103778094053268 -0.00776978199665242 -0.00781223766789196 -0.00935996213892708 -0.02025296161502 0.059240465 0.066123 0 0
6655 NA NA 0.0103778094053268 -0.0117252618568307 -0.0117678841658817 -0.00782622032596113 -0.014663465998367 0.04966784 0.0569825 0 0
6656 NA NA 0.0105735063552856 -0.0224088730547359 -0.0224519454466259 -0.0111273947256671 -0.0199747249857475 0.032299925 0.03964075 0 0
6657 NA NA 0.0203369855880737 0.00873894102106136 0.00869718083497184 -0.00410441514540812 -0.00446533613771698 0.066384465 0.0757665 0.012249735 0.0122653
6658 NA NA 0.0203369855880737 0.0122238332451402 0.0121822198717859 0.000540729251514873 -0.000800973927741735 0.08348966 0.087458 0.024220595 0.0242913
6659 NA NA 0.00916624069213867 0.00538123464457626 0.0053393330038809 0.00505849621121925 0.00608965977638087 0.05956076 0.0680325 0.0153986 0.01540295
6660 NA NA 0.0127663612365723 0.0118422757023572 0.0118006462546165 0.000887495498520378 -0.00389105141696851 0.07331388 0.0813975 0.01376761 0.0139213
6661 NA NA 0.0127663612365723 0.0160266900882042 0.0159852369229079 -0.0035033901743343 -0.00490698317256434 0.062915745 0.0736955 0.00835802 0.00850905
6662 NA NA 0.00666007399559021 -0.0235408270983227 -0.0235839471775618 -0.0112115739604755 -0.0221025899101821 0.04525855 0.053746 0 0
6663 NA NA 0.00907671451568604 -0.011661668933033 -0.0117042885630203 -0.0100659306271324 -0.0195755415093423 0.040933465 0.0504995 0 0
6664 NA NA 0.00701159238815308 0.0242810515970611 0.0242399461743399 0.00313910223718294 0.0135650444886602 0.071977755 0.0792955 0.011812095 0.0118772
6665 NA NA 0.0698655843734741 0.0650949900900082 0.0650556040908963 0.0184872650579046 0.0464482912316884 0.12576301 0.135524 0.04230223 0.0424354
6666 NA NA 0.0735844373703003 0.0948056040879918 0.0947674697478224 0.0409638792956758 0.0840853626227377 0.152218175 0.1598805 0.07679851 0.0771005
6667 NA NA 0.0735844373703003 0.0607325155175318 0.0606929457345925 0.0334558495254511 0.052782433543666 0.12724643 0.135333 0.06067382 0.0609735
6668 NA NA 0.0735844373703003 0.114061541413741 0.114024218294306 0.0540536476653165 0.0980832156193531 0.154515335 0.166298 0.100010395 0.1001945
6669 NA NA 0.0109167695045471 -0.000876309057052874 -0.000918474317697759 -0.00726077174876082 -0.0176007860388417 0.06160814 0.0721035 0 0
6670 NA NA 0.0077860951423645 -0.00976659980388202 -0.00980913959774532 -0.00722222971872767 -0.0120456813284595 0.055687185 0.062816 0 0
6671 NA NA 0.0077860951423645 0.0127452952202753 0.0127037038152509 0.00297507330979655 0.0109798992325728 0.07632401 0.087074 0.0279983 0.02822295
6672 NA NA 0.00964295864105225 -0.0095249466934512 -0.00956747630687138 -0.00462281954234007 -0.00694969697681718 0.06155792 0.068464 0.012151125 0.01218835
6673 NA NA 0.0117756128311157 0.000611765359798182 0.00056966278926307 -0.00514103842076338 -0.0168000617179948 0.067269375 0.073585 0 0
6674 NA NA 0.0407634973526001 0.0172222370555869 0.0171808342567055 0.0081279410870791 0.0113817654151371 0.07783067 0.089906 0.03400206 0.0340675
6675 NA NA 0.0117040872573853 -0.00638345625787818 -0.00642585352550973 -0.0046516991244497 -0.0116665600140572 0.05996429 0.067137 0.011016135 0.01107785
6676 NA NA 0.0241785049438477 0.0391109214265323 0.0390704407616582 0.0178493972854657 0.0356743960951612 0.10158947 0.112308 0.04306252 0.04338995
6677 NA NA 0.0112704038619995 0.00220158845472421 0.00215955286080227 -0.00914178483724916 -0.0164331123161094 0.060841835 0.0675985 0 0
6678 NA NA 0.0112704038619995 0.000980604317820873 0.000938517285860141 -0.00980559488049574 -0.0164109167893676 0.059086695 0.070383 0 0
6679 NA NA 0.0522152185440063 0.0332985281914839 0.0332578026601107 0.00707559519370468 0.0159447605872785 0.099934375 0.105796 0.029974055 0.03515475
6680 NA NA 0.0522152185440063 0.039899473681617 0.0398590262371418 0.00884359052776366 0.0229063030685871 0.10298781 0.10868 0.02085342 0.02097645
6681 NA NA 0.0058443546295166 0.00363878853253778 0.0035968134854738 -0.00705529910157672 -0.00797370351794911 0.0586649 0.0707515 0 0
6682 NA NA 0.0058443546295166 0.00179459374242433 0.00175254100248823 -0.00584743169437669 -0.0121936909739855 0.06531536 0.0730385 0.008397145 0.00844065
6683 NA NA 0.0311279296875 0.0129996669154646 0.0129580862266971 0.0020694208332447 0.00905996163571633 0.074219435 0.081117 0.019329525 0.0193822
6684 NA NA 0.0311279296875 0.0289996465428035 0.0289587399066684 0.0118699282526352 0.0339920641294456 0.07545627 0.083881 0.02673611 0.02683555
6685 NA NA 0.00286865234375 0.00231605571755947 0.00227402494595319 -0.000204551265489382 0.00608908056785431 0.066206065 0.078037 0.005072595 0.0052158
6686 NA NA 0.00286865234375 -0.00200826310064153 -0.00205047604863373 -0.00368189318325072 -0.00370409933150166 0.06092906 0.07254 0.005072595 0.0052158
6687 NA NA 0.00286865234375 0.0299408218149988 0.0298999548290196 0.0103500536297133 0.0278093149794698 0.08497326 0.0933095 0.021529465 0.02170075
6688 NA NA 0.00950241088867188 0.00520317445794506 0.00516126531586847 0.00534656337791224 -0.000968224389846401 0.07091935 0.0779385 0.02386657 0.0239174
6689 NA NA 0.00950241088867188 0.0172095184708285 0.0171681151361331 0.00789397186281211 0.00566694848695449 0.08175765 0.091239 0.02481633 0.02487265
6690 NA NA 0.00950241088867188 -0.0256139564141066 -0.0256571638308489 -0.0164686891691866 -0.0355829024880522 0.03451304 0.0412247 0 0
6691 NA NA 0.0131399631500244 0.0259599047853036 0.0259188700898854 0.0117927678551458 0.0226030559378001 0.090856405 0.1001385 0.024347205 0.0244304
6692 NA NA 0.00728130340576172 -0.0194072870515132 -0.0194502329915596 -0.00813642316901156 -0.0219385917626216 0.050111525 0.055905 0 0
6693 NA NA 0.00728130340576172 -0.0343134683895443 -0.0343570423023118 -0.017004907563756 -0.0382976987194064 0.03664591 0.04211705 0 0
6694 NA NA 0.0126259326934814 0.0168915538518433 0.0168501371218253 0.00791251404720303 0.0132429320134886 0.07734927 0.0887545 0.02067841 0.020785
6695 NA NA 0.0126259326934814 -0.0102117502704591 -0.0102543088177764 -0.00528537182576284 -0.0135404563998048 0.05790201 0.0659755 0.00606719 0.00608205
6696 NA NA 0.00595486164093018 -0.0086600829298121 -0.008702576107954 -0.011216641372036 -0.0227371987189653 0.051394815 0.0581865 0 0
6697 NA NA 0.00752115249633789 -0.00778250058141272 -0.00782495678846429 -0.00687167312430823 -0.0190734893186001 0.051663155 0.0655755 0.006537285 0.00656265
6698 NA NA 0.0665283203125 0.0645226537758355 0.0644832436651421 0.0585269441598792 0.0690444628046972 0.133878935 0.1426575 0.09150797 0.0915715
6699 NA NA 0.0267734527587891 0.0302079120949466 0.0301670563610383 0.00781403046198319 0.0180198716684537 0.07944 0.0868685 0.02016928 0.02023095
6700 NA NA 0.0267734527587891 -0.00667598370734464 -0.00671839329867296 -0.0131783860256939 -0.0284410064184137 0.04331415 0.0523165 0 0
6701 NA NA 0.00640296936035156 -0.0157824903950822 -0.01582528362845 -0.0124225225996429 -0.0262561497216663 0.051368485 0.059359 0 0
6702 NA NA 0.0175193548202515 -0.00902892188783664 -0.00907143060455118 -0.0113301343268368 -0.0235941606676899 0.056454925 0.067899 0 0
6703 NA NA 0.0175193548202515 0.00437646644858316 0.00433452247866806 -0.0032815865398319 -0.00656515051588434 0.073882955 0.0859745 0.00700057 0.0070488
6704 NA NA 0.00486254692077637 0.0100998295903169 0.0100581267362094 0.0009644350738428 0.00369266235669644 0.078770625 0.0877405 0.008644935 0.0086931
6705 NA NA 0.00486254692077637 -0.00853289708221839 -0.00857538490223098 -0.00198648338810309 -0.0069698850073398 0.06813624 0.0746045 0.016335335 0.01640815
6706 NA NA 0.00468647480010986 0.00146391053867883 0.00142184386760813 -0.0090169217955738 -0.0148566549756475 0.047990925 0.0558025 0 0
6707 NA NA 0.00826072692871094 -0.000787278963738197 -0.00082944047369149 0.000620519269858279 -0.00451394698665371 0.073794555 0.0787785 0.006249355 0.0062831
6708 NA NA 0.00874412059783936 0.0230473488753993 0.0230061914788253 0.00701995307470013 0.0179617662797473 0.073838235 0.082891 0.00768958 0.0077091
6709 NA NA 0.00699198246002197 0.0172476742251075 0.0172062724978501 0.00226894034225125 0.00666996271905731 0.07326865 0.0872645 0.02165368 0.0219116
6710 NA NA 0.039886474609375 0.0075815498079558 0.00753974086289122 0.00734668524238226 0.0107529369581135 0.08250823 0.0911175 0.034001245 0.03412925
6711 NA NA 0.0249338150024414 0.00672940462907516 0.00668755978454616 -0.00403758959069747 -0.0068385380071056 0.0681517 0.0715215 0.01295859 0.013047
6712 NA NA 0.0146421194076538 0.0305894696377295 0.0305486299782077 0.00755669260370532 0.0198426387681905 0.09024189 0.096789 0.024606055 0.0247733
6713 NA NA 0.00884497165679932 0.00114594591969362 0.00110386585330025 -0.00171017806187786 -0.00277866810816991 0.0698369 0.0782665 0.012160415 0.01231035
6714 NA NA 0.00884497165679932 -0.00705754125012763 -0.00709996691584247 -0.00864780413841932 -0.0163137942929546 0.063026345 0.0714055 0 0.0050306
6715 NA NA 0.0410248637199402 0.0262524322347682 0.0262114098630486 0.0109220062371645 0.0187595390904781 0.088506645 0.099708 0.04413601 0.04416295
6716 NA NA 0.0410248637199402 0.0490695732931523 0.0490295121697804 0.030556716767844 0.047431531306028 0.115137525 0.121161 0.047919625 0.0480347
6717 NA NA 0.011829137802124 -0.0106441821522796 -0.010686758917235 -0.00514916196987079 -0.0140466707851522 0.064185835 0.0737805 0.014613075 0.01477505
6718 NA NA 0.0194546580314636 0.0552635240709837 0.0552237238884974 0.0271474041465722 0.0510905451706032 0.105897565 0.114996 0.05170042 0.051857
6719 NA NA 0.00480747222900391 -0.00923241924398658 -0.00927493653370814 -0.00673103181848389 -0.00975037180572903 0.048644625 0.0549115 0 0
6720 NA NA 0.00506940484046936 0.000637202529316925 0.000595101030407608 -0.00812267357108633 -0.0134667817152351 0.048288815 0.059229 0 0
6721 NA NA 0.01601243019104 -0.0252069617018049 -0.025250151972535 -0.0151284670528149 -0.0339370009252975 0.04272324 0.055413 0 0
